piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
2,FALSE,FALSE,4,6,0,13,10,1,5,20,175,g5e6,FALSE
2,FALSE,FALSE,7,34,0,9,13,-1,3,20,175,g5e4,TRUE
2,FALSE,FALSE,4,43,0,12,9,-2,4,20,175,g5h3,FALSE
5,FALSE,FALSE,7,34,0,6,21,1,5,20,175,f3e4,FALSE
5,FALSE,FALSE,4,42,0,12,21,-1,4,20,175,f3g2,FALSE
4,FALSE,FALSE,4,41,0,12,20,0,4,20,175,a1b1,FALSE
1,FALSE,FALSE,5,43,0,13,21,1,4,20,175,c5b6,FALSE
1,FALSE,FALSE,4,38,0,12,21,1,4,20,175,c5c6,FALSE
1,FALSE,FALSE,4,41,0,12,18,1,3,20,175,f4f5,FALSE
1,FALSE,FALSE,4,42,0,12,21,1,4,20,175,g3g4,FALSE
1,FALSE,FALSE,4,41,0,12,21,1,4,20,175,h2h3,FALSE
1,FALSE,FALSE,4,41,0,12,21,1,4,20,175,d2d3,FALSE
1,FALSE,FALSE,4,41,0,12,21,1,4,20,175,b2b3,FALSE
1,FALSE,FALSE,4,41,0,12,21,1,4,20,175,a2a3,FALSE
1,FALSE,FALSE,4,41,0,12,21,2,4,20,175,h2h4,FALSE
1,FALSE,FALSE,4,42,0,12,21,2,4,20,175,d2d4,FALSE
1,FALSE,FALSE,4,41,0,12,21,2,4,20,175,b2b4,FALSE
1,FALSE,FALSE,4,41,0,12,21,2,4,20,175,a2a4,FALSE
6,FALSE,FALSE,-2,38,0,0,10,0,2,21,176,h1g1,TRUE
6,FALSE,FALSE,-2,35,0,0,10,1,1,22,177,g1g2,TRUE
6,FALSE,FALSE,-2,35,0,0,9,1,1,22,177,g1f2,FALSE
6,FALSE,FALSE,-2,38,0,0,10,1,2,23,178,g2h3,FALSE
6,FALSE,FALSE,-2,38,0,0,10,-1,2,23,178,g2h1,FALSE
6,FALSE,FALSE,-2,38,0,0,10,-1,2,23,178,g2g1,FALSE
2,FALSE,FALSE,-2,39,0,0,12,-2,4,23,178,e4f2,TRUE
6,FALSE,FALSE,-2,44,0,0,9,-1,4,24,179,g2h1,FALSE
6,FALSE,FALSE,-2,44,0,0,12,-1,4,24,179,g2g1,FALSE
4,FALSE,FALSE,-2,44,0,0,11,0,4,24,179,a1b1,FALSE
1,FALSE,FALSE,-1,45,0,2,12,1,4,24,179,c5b6,FALSE
1,FALSE,FALSE,-2,42,0,0,12,1,4,24,179,c5c6,FALSE
1,FALSE,FALSE,-2,44,0,0,11,1,3,24,179,f4f5,FALSE
1,FALSE,FALSE,-2,43,0,0,11,1,4,24,179,g3g4,FALSE
1,FALSE,FALSE,-2,43,0,0,12,1,4,24,179,h2h3,FALSE
1,FALSE,FALSE,-2,43,0,0,12,1,4,24,179,d2d3,FALSE
1,FALSE,FALSE,-2,44,0,0,12,1,4,24,179,b2b3,TRUE
1,FALSE,FALSE,-2,44,0,0,12,1,4,24,179,a2a3,FALSE
1,FALSE,FALSE,-2,42,0,0,12,2,4,24,179,h2h4,FALSE
1,FALSE,FALSE,-2,46,0,0,12,2,4,24,179,d2d4,FALSE
1,FALSE,FALSE,-2,44,0,0,12,2,4,24,179,b2b4,FALSE
1,FALSE,FALSE,-2,44,0,0,12,2,4,24,179,a2a4,FALSE
6,FALSE,FALSE,-2,45,0,0,9,1,6,25,180,g2h3,FALSE
6,FALSE,FALSE,-2,45,0,0,9,-1,6,25,180,g2h1,FALSE
6,FALSE,FALSE,-2,45,0,0,12,-1,6,25,180,g2g1,FALSE
3,FALSE,FALSE,-2,45,0,0,9,2,6,25,180,c1a3,FALSE
3,FALSE,FALSE,-2,8,0,0,13,1,7,25,180,c1b2,FALSE
4,FALSE,FALSE,-2,45,0,0,11,0,6,25,180,a1b1,FALSE
1,FALSE,FALSE,-1,46,0,2,12,1,6,25,180,c5b6,TRUE
1,FALSE,FALSE,-2,43,0,0,12,1,6,25,180,c5c6,FALSE
1,FALSE,FALSE,-2,45,0,0,11,1,5,25,180,f4f5,FALSE
1,FALSE,FALSE,-2,44,0,0,11,1,6,25,180,g3g4,FALSE
1,FALSE,FALSE,-2,45,0,0,12,1,6,25,180,b3b4,FALSE
1,FALSE,FALSE,-2,45,0,0,12,1,6,25,180,h2h3,FALSE
1,FALSE,FALSE,-2,44,0,0,12,1,6,25,180,d2d3,FALSE
1,FALSE,FALSE,-2,45,0,0,11,1,6,25,180,a2a3,FALSE
1,FALSE,FALSE,-2,45,0,0,12,2,6,25,180,h2h4,FALSE
1,FALSE,FALSE,-2,46,0,0,12,2,6,25,180,d2d4,FALSE
1,FALSE,FALSE,-2,45,0,0,11,2,6,25,180,a2a4,FALSE
6,FALSE,FALSE,-2,43,0,0,9,1,6,26,181,g2h3,FALSE
6,FALSE,FALSE,-2,43,0,0,9,-1,6,26,181,g2h1,FALSE
6,FALSE,FALSE,-2,43,0,0,12,-1,6,26,181,g2g1,FALSE
3,FALSE,FALSE,-2,43,0,0,8,2,6,26,181,c1a3,FALSE
3,FALSE,FALSE,-2,8,0,0,13,1,7,26,181,c1b2,FALSE
4,FALSE,FALSE,-2,43,0,0,11,0,6,26,181,a1b1,FALSE
1,FALSE,FALSE,-2,43,0,0,11,1,5,26,181,f4f5,TRUE
1,FALSE,FALSE,-2,42,0,0,11,1,6,26,181,g3g4,FALSE
1,FALSE,FALSE,-2,43,0,0,11,1,6,26,181,b3b4,FALSE
1,FALSE,FALSE,-2,43,0,0,12,1,6,26,181,h2h3,FALSE
1,FALSE,FALSE,-2,42,0,0,12,1,6,26,181,d2d3,FALSE
1,FALSE,FALSE,-2,43,0,0,11,1,6,26,181,a2a3,FALSE
1,FALSE,FALSE,-2,43,0,0,12,2,6,26,181,h2h4,FALSE
1,FALSE,FALSE,-2,44,0,0,11,2,6,26,181,d2d4,FALSE
1,FALSE,FALSE,-2,43,0,0,11,2,6,26,181,a2a4,FALSE
6,FALSE,FALSE,-2,44,0,0,8,1,4,27,182,g2h3,FALSE
6,FALSE,FALSE,-2,44,0,0,10,1,4,27,182,g2f3,FALSE
6,FALSE,FALSE,-2,44,0,0,8,-1,4,27,182,g2h1,FALSE
6,FALSE,FALSE,-2,44,0,0,11,-1,4,27,182,g2g1,FALSE
6,FALSE,FALSE,-2,44,0,0,10,-1,4,27,182,g2f1,FALSE
2,FALSE,FALSE,-2,42,0,9,8,2,4,27,182,f2g4,FALSE
2,FALSE,FALSE,-2,40,0,0,8,2,3,27,182,f2e4,FALSE
2,FALSE,FALSE,-2,44,0,0,11,1,3,27,182,f2h3,FALSE
2,FALSE,FALSE,-2,43,0,9,8,1,4,27,182,f2d3,FALSE
2,FALSE,FALSE,-2,44,0,0,11,-1,3,27,182,f2h1,FALSE
2,FALSE,FALSE,-2,44,0,0,8,-1,3,27,182,f2d1,FALSE
3,FALSE,FALSE,-2,44,0,0,7,2,4,27,182,c1a3,FALSE
3,FALSE,FALSE,-2,30,0,9,12,1,6,27,182,c1b2,FALSE
4,FALSE,FALSE,-2,44,0,0,10,0,4,27,182,a1b1,TRUE
1,FALSE,FALSE,-1,46,0,0,11,1,4,27,182,f5g6,FALSE
1,FALSE,FALSE,-2,8,0,0,11,1,4,27,182,f5f6,FALSE
1,FALSE,FALSE,-2,45,0,0,12,1,4,27,182,g3g4,FALSE
1,FALSE,FALSE,-2,44,0,0,10,1,4,27,182,b3b4,FALSE
1,FALSE,FALSE,-2,44,0,0,11,1,4,27,182,h2h3,FALSE
1,FALSE,FALSE,-2,42,0,0,11,1,4,27,182,d2d3,FALSE
1,FALSE,FALSE,-2,44,0,0,10,1,4,27,182,a2a3,FALSE
1,FALSE,FALSE,-2,44,0,0,11,2,4,27,182,h2h4,FALSE
1,FALSE,FALSE,-2,38,0,9,10,2,5,27,182,d2d4,FALSE
1,FALSE,FALSE,-2,44,0,0,10,2,4,27,182,a2a4,FALSE
6,FALSE,FALSE,-3,46,0,0,7,-1,5,28,183,g2h1,FALSE
6,FALSE,FALSE,-3,46,0,0,10,-1,5,28,183,g2g1,FALSE
6,FALSE,FALSE,-3,46,0,0,9,-1,5,28,183,g2f1,FALSE
2,FALSE,FALSE,-3,44,0,0,7,2,5,28,183,f2g4,FALSE
2,FALSE,FALSE,-3,43,0,0,7,2,4,28,183,f2e4,FALSE
2,FALSE,FALSE,-3,47,0,0,10,1,4,28,183,f2h3,FALSE
2,FALSE,FALSE,-3,44,0,0,7,1,5,28,183,f2d3,FALSE
2,FALSE,FALSE,-3,47,0,0,10,-1,4,28,183,f2h1,FALSE
2,FALSE,FALSE,-3,47,0,0,7,-1,4,28,183,f2d1,FALSE
3,FALSE,FALSE,-3,46,0,1,6,2,5,28,183,c1a3,FALSE
3,FALSE,FALSE,-3,9,0,0,9,1,7,28,183,c1b2,FALSE
4,FALSE,FALSE,-3,46,0,0,13,1,5,28,183,b1b2,FALSE
4,FALSE,FALSE,-3,46,0,0,11,0,5,28,183,b1a1,FALSE
1,FALSE,FALSE,-3,45,0,0,10,1,5,28,183,g3g4,FALSE
1,FALSE,FALSE,-3,46,0,0,10,1,5,28,183,b3b4,FALSE
1,FALSE,FALSE,-3,46,0,0,10,1,5,28,183,h2h3,FALSE
1,FALSE,FALSE,-3,42,0,0,10,1,5,28,183,d2d3,TRUE
1,FALSE,FALSE,-3,46,0,0,11,1,5,28,183,a2a3,FALSE
1,FALSE,FALSE,-3,46,0,0,10,2,5,28,183,h2h4,FALSE
1,FALSE,FALSE,-3,43,0,0,9,2,6,28,183,d2d4,FALSE
1,FALSE,FALSE,-3,46,0,0,11,2,5,28,183,a2a4,FALSE
2,FALSE,FALSE,0,28,0,0,29,2,2,2,184,g8h6,FALSE
2,FALSE,FALSE,0,28,0,0,29,2,4,2,184,g8f6,FALSE
2,FALSE,FALSE,0,28,0,0,29,2,4,2,184,b8c6,FALSE
2,FALSE,FALSE,0,28,0,0,29,2,2,2,184,b8a6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,2,2,184,h7h6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,2,2,184,g7g6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,3,2,184,f7f6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,3,2,184,e7e6,TRUE
1,FALSE,FALSE,0,28,0,0,29,1,3,2,184,d7d6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,3,2,184,c7c6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,2,2,184,b7b6,FALSE
1,FALSE,FALSE,0,28,0,0,29,1,2,2,184,a7a6,FALSE
1,FALSE,FALSE,0,28,0,0,29,2,2,2,184,h7h5,FALSE
1,FALSE,FALSE,0,27,0,0,28,2,2,2,184,g7g5,FALSE
1,FALSE,FALSE,0,28,0,0,28,2,3,2,184,f7f5,FALSE
1,FALSE,FALSE,0,29,0,0,28,2,3,2,184,e7e5,FALSE
1,FALSE,FALSE,0,27,0,0,29,2,4,2,184,d7d5,FALSE
1,FALSE,FALSE,0,29,0,0,28,2,3,2,184,c7c5,FALSE
1,FALSE,FALSE,0,28,0,0,28,2,2,2,184,b7b5,FALSE
1,FALSE,FALSE,0,28,0,0,29,2,2,2,184,a7a5,FALSE
2,FALSE,FALSE,0,29,0,0,29,1,3,3,185,g8e7,FALSE
2,FALSE,FALSE,0,29,0,0,29,2,3,3,185,g8h6,FALSE
2,FALSE,FALSE,0,29,0,0,29,2,4,3,185,g8f6,FALSE
3,FALSE,FALSE,0,29,0,0,28,1,3,3,185,f8e7,FALSE
3,FALSE,FALSE,0,29,0,0,28,2,4,3,185,f8d6,FALSE
3,FALSE,FALSE,0,30,0,0,25,3,4,3,185,f8c5,FALSE
3,FALSE,FALSE,0,28,0,0,25,4,3,3,185,f8b4,FALSE
3,FALSE,FALSE,0,28,0,0,25,5,3,3,185,f8a3,FALSE
6,FALSE,FALSE,0,29,-2,0,29,1,3,3,185,e8e7,FALSE
5,FALSE,FALSE,0,29,0,0,25,1,3,3,185,d8e7,FALSE
5,FALSE,FALSE,0,29,0,0,25,2,5,3,185,d8f6,FALSE
5,FALSE,FALSE,0,27,0,0,16,3,4,3,185,d8g5,FALSE
5,FALSE,FALSE,0,26,0,0,16,4,5,3,185,d8h4,TRUE
2,FALSE,FALSE,0,29,0,0,29,2,5,3,185,b8c6,FALSE
2,FALSE,FALSE,0,29,0,0,29,2,3,3,185,b8a6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,3,3,185,h7h6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,3,3,185,g7g6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,4,3,185,f7f6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,4,3,185,d7d6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,3,3,185,c7c6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,3,3,185,b7b6,FALSE
1,FALSE,FALSE,0,29,0,0,29,1,3,3,185,a7a6,FALSE
1,FALSE,FALSE,0,30,0,0,28,1,3,3,185,e6e5,FALSE
1,FALSE,FALSE,0,29,0,0,29,2,3,3,185,h7h5,FALSE
1,FALSE,FALSE,0,28,0,0,29,2,3,3,185,g7g5,FALSE
1,FALSE,FALSE,0,29,0,0,29,2,4,3,185,f7f5,FALSE
1,FALSE,FALSE,0,28,0,0,29,2,4,3,185,d7d5,FALSE
1,FALSE,FALSE,0,30,0,0,29,2,4,3,185,c7c5,FALSE
1,FALSE,FALSE,0,29,0,0,28,2,3,3,185,b7b5,FALSE
1,FALSE,FALSE,0,29,0,0,29,2,3,3,185,a7a5,FALSE
2,FALSE,FALSE,0,30,0,0,19,1,5,4,186,g8e7,FALSE
2,FALSE,FALSE,0,30,0,0,16,2,5,4,186,g8h6,FALSE
2,FALSE,FALSE,0,30,0,0,16,2,5,4,186,g8f6,FALSE
3,FALSE,FALSE,0,30,0,0,24,1,5,4,186,f8e7,FALSE
3,FALSE,FALSE,0,30,0,0,16,2,6,4,186,f8d6,FALSE
3,FALSE,FALSE,0,31,0,0,12,3,5,4,186,f8c5,FALSE
3,FALSE,FALSE,0,29,0,0,12,4,5,4,186,f8b4,FALSE
3,FALSE,FALSE,0,29,0,0,12,5,5,4,186,f8a3,FALSE
6,FALSE,FALSE,0,30,-2,0,16,0,5,4,186,e8d8,FALSE
6,FALSE,FALSE,0,30,-2,0,16,1,5,4,186,e8e7,FALSE
2,FALSE,FALSE,0,30,0,0,19,2,6,4,186,b8c6,FALSE
2,FALSE,FALSE,0,30,0,0,20,2,5,4,186,b8a6,FALSE
5,FALSE,FALSE,0,31,0,0,29,-4,3,4,186,h4d8,FALSE
5,FALSE,FALSE,0,31,0,0,25,-3,3,4,186,h4e7,FALSE
5,FALSE,FALSE,0,30,0,0,25,-2,3,4,186,h4h6,FALSE
5,FALSE,FALSE,0,31,0,0,25,-2,5,4,186,h4f6,FALSE
5,FALSE,FALSE,0,31,0,0,16,-1,4,4,186,h4h5,FALSE
5,FALSE,FALSE,0,29,0,0,16,-1,4,4,186,h4g5,FALSE
5,FALSE,FALSE,0,30,0,0,16,0,5,4,186,h4g4,FALSE
5,FALSE,FALSE,0,28,0,0,17,0,6,4,186,h4f4,FALSE
5,FALSE,FALSE,0,30,0,0,16,0,5,4,186,h4e4,TRUE
5,FALSE,FALSE,1,32,0,0,16,0,5,4,186,h4d4,FALSE
5,FALSE,FALSE,0,30,0,0,16,1,3,4,186,h4h3,FALSE
5,FALSE,FALSE,0,31,0,0,17,1,4,4,186,h4g3,FALSE
5,FALSE,FALSE,1,31,0,5,17,2,4,4,186,h4h2,FALSE
5,FALSE,FALSE,1,2,0,0,16,2,4,4,186,h4f2,FALSE
1,FALSE,FALSE,0,30,0,0,16,1,5,4,186,h7h6,FALSE
1,FALSE,FALSE,0,30,0,0,16,1,5,4,186,g7g6,FALSE
1,FALSE,FALSE,0,30,0,0,16,1,6,4,186,f7f6,FALSE
1,FALSE,FALSE,0,30,0,0,16,1,6,4,186,d7d6,FALSE
1,FALSE,FALSE,0,30,0,0,17,1,5,4,186,c7c6,FALSE
1,FALSE,FALSE,0,30,0,0,16,1,5,4,186,b7b6,FALSE
1,FALSE,FALSE,0,30,0,0,16,1,5,4,186,a7a6,FALSE
1,FALSE,FALSE,0,31,0,0,15,1,4,4,186,e6e5,FALSE
1,FALSE,FALSE,0,30,0,0,16,2,5,4,186,h7h5,FALSE
1,FALSE,FALSE,0,29,0,0,25,2,5,4,186,g7g5,FALSE
1,FALSE,FALSE,0,30,0,0,16,2,5,4,186,f7f5,FALSE
1,FALSE,FALSE,0,29,0,0,16,2,5,4,186,d7d5,FALSE
1,FALSE,FALSE,0,31,0,0,17,2,5,4,186,c7c5,FALSE
1,FALSE,FALSE,0,30,0,0,15,2,5,4,186,b7b5,FALSE
1,FALSE,FALSE,0,30,0,0,16,2,5,4,186,a7a5,FALSE
2,FALSE,FALSE,0,32,0,0,19,1,5,5,187,g8e7,FALSE
2,FALSE,FALSE,0,32,0,0,16,2,5,5,187,g8h6,FALSE
2,FALSE,FALSE,0,32,0,0,25,2,6,5,187,g8f6,FALSE
3,FALSE,FALSE,0,32,0,0,15,1,5,5,187,f8e7,FALSE
3,FALSE,FALSE,0,32,0,0,16,2,5,5,187,f8d6,TRUE
3,FALSE,FALSE,0,33,0,0,12,3,5,5,187,f8c5,FALSE
3,FALSE,FALSE,0,31,0,0,12,4,5,5,187,f8b4,FALSE
3,FALSE,FALSE,0,31,0,0,12,5,5,5,187,f8a3,FALSE
6,FALSE,FALSE,0,32,-2,0,16,0,5,5,187,e8d8,FALSE
6,FALSE,FALSE,0,32,-2,0,16,1,5,5,187,e8e7,FALSE
2,FALSE,FALSE,0,32,0,0,19,2,5,5,187,b8c6,FALSE
2,FALSE,FALSE,0,32,0,0,20,2,5,5,187,b8a6,FALSE
5,FALSE,FALSE,0,33,0,0,25,-2,4,5,187,e4g6,FALSE
5,FALSE,FALSE,0,33,0,0,26,-2,4,5,187,e4c6,FALSE
5,FALSE,FALSE,0,33,0,0,25,-1,5,5,187,e4f5,FALSE
5,FALSE,FALSE,0,34,0,0,17,-1,5,5,187,e4e5,FALSE
5,FALSE,FALSE,0,32,0,0,25,-1,6,5,187,e4d5,FALSE
5,FALSE,FALSE,0,32,0,0,16,0,5,5,187,e4h4,FALSE
5,FALSE,FALSE,0,32,0,0,16,0,5,5,187,e4g4,FALSE
5,FALSE,FALSE,0,34,0,0,17,0,6,5,187,e4f4,FALSE
5,FALSE,FALSE,1,35,0,0,16,0,5,5,187,e4d4,FALSE
5,FALSE,FALSE,3,29,0,0,16,1,4,5,187,e4f3,FALSE
5,FALSE,FALSE,1,4,0,0,16,1,6,5,187,e4e3,FALSE
5,FALSE,FALSE,0,28,0,0,16,1,5,5,187,e4d3,FALSE
5,FALSE,FALSE,0,29,0,0,16,2,4,5,187,e4c2,FALSE
5,FALSE,FALSE,3,32,0,5,16,3,4,5,187,e4b1,FALSE
1,FALSE,FALSE,0,32,0,0,16,1,5,5,187,h7h6,FALSE
1,FALSE,FALSE,0,32,0,0,16,1,5,5,187,g7g6,FALSE
1,FALSE,FALSE,0,32,0,0,16,1,5,5,187,f7f6,FALSE
1,FALSE,FALSE,0,32,0,0,16,1,5,5,187,d7d6,FALSE
1,FALSE,FALSE,0,32,0,0,17,1,5,5,187,c7c6,FALSE
1,FALSE,FALSE,0,32,0,0,21,1,5,5,187,b7b6,FALSE
1,FALSE,FALSE,0,32,0,0,16,1,5,5,187,a7a6,FALSE
1,FALSE,FALSE,0,33,0,0,16,1,5,5,187,e6e5,FALSE
1,FALSE,FALSE,0,32,0,0,16,2,5,5,187,h7h5,FALSE
1,FALSE,FALSE,0,32,0,0,15,2,5,5,187,g7g5,FALSE
1,FALSE,FALSE,0,32,0,0,25,2,6,5,187,f7f5,FALSE
1,FALSE,FALSE,0,31,0,0,25,2,6,5,187,d7d5,FALSE
1,FALSE,FALSE,0,33,0,0,17,2,5,5,187,c7c5,FALSE
1,FALSE,FALSE,0,31,0,0,20,2,5,5,187,b7b5,FALSE
1,FALSE,FALSE,0,32,0,0,16,2,5,5,187,a7a5,FALSE
2,FALSE,FALSE,0,33,0,0,19,1,5,6,188,g8e7,FALSE
2,FALSE,FALSE,0,33,0,0,16,2,5,6,188,g8h6,FALSE
2,FALSE,FALSE,0,33,0,0,25,2,6,6,188,g8f6,TRUE
6,FALSE,FALSE,0,33,-2,0,17,0,5,6,188,e8f8,FALSE
6,FALSE,FALSE,0,33,-2,0,18,0,5,6,188,e8d8,FALSE
6,FALSE,FALSE,0,33,-2,0,16,1,5,6,188,e8e7,FALSE
2,FALSE,FALSE,0,33,0,0,19,2,5,6,188,b8c6,FALSE
2,FALSE,FALSE,0,33,0,0,19,2,5,6,188,b8a6,FALSE
3,FALSE,FALSE,0,33,0,0,16,-2,5,6,188,d6f8,FALSE
3,FALSE,FALSE,0,33,0,0,15,-1,5,6,188,d6e7,FALSE
3,FALSE,FALSE,0,34,0,0,17,1,5,6,188,d6e5,FALSE
3,FALSE,FALSE,0,34,0,0,12,1,5,6,188,d6c5,FALSE
3,FALSE,FALSE,0,33,0,0,16,2,5,6,188,d6f4,FALSE
3,FALSE,FALSE,0,32,0,0,12,2,5,6,188,d6b4,FALSE
3,FALSE,FALSE,0,32,0,0,13,3,5,6,188,d6g3,FALSE
3,FALSE,FALSE,0,32,0,0,12,3,5,6,188,d6a3,FALSE
3,FALSE,FALSE,0,33,0,0,13,4,5,6,188,d6h2,FALSE
5,FALSE,FALSE,0,34,0,0,26,-2,5,6,188,e4g6,FALSE
5,FALSE,FALSE,0,34,0,0,25,-2,5,6,188,e4c6,FALSE
5,FALSE,FALSE,0,34,0,0,25,-1,5,6,188,e4f5,FALSE
5,FALSE,FALSE,0,35,0,0,26,-1,6,6,188,e4e5,FALSE
5,FALSE,FALSE,0,33,0,0,25,-1,6,6,188,e4d5,FALSE
5,FALSE,FALSE,0,33,0,0,16,0,6,6,188,e4h4,FALSE
5,FALSE,FALSE,0,34,0,0,17,0,6,6,188,e4g4,FALSE
5,FALSE,FALSE,0,35,0,0,25,0,6,6,188,e4f4,FALSE
5,FALSE,FALSE,1,36,0,0,17,0,5,6,188,e4d4,FALSE
5,FALSE,FALSE,3,29,0,0,16,1,5,6,188,e4f3,FALSE
5,FALSE,FALSE,1,4,0,0,16,1,6,6,188,e4e3,FALSE
5,FALSE,FALSE,0,29,0,0,16,1,6,6,188,e4d3,FALSE
5,FALSE,FALSE,0,30,0,0,16,2,5,6,188,e4c2,FALSE
5,FALSE,FALSE,3,33,0,5,16,3,5,6,188,e4b1,FALSE
1,FALSE,FALSE,0,33,0,0,16,1,5,6,188,h7h6,FALSE
1,FALSE,FALSE,0,33,0,0,17,1,5,6,188,g7g6,FALSE
1,FALSE,FALSE,0,33,0,0,16,1,5,6,188,f7f6,FALSE
1,FALSE,FALSE,0,33,0,0,13,1,5,6,188,c7c6,FALSE
1,FALSE,FALSE,0,33,0,0,21,1,5,6,188,b7b6,FALSE
1,FALSE,FALSE,0,33,0,0,16,1,5,6,188,a7a6,FALSE
1,FALSE,FALSE,0,34,0,0,16,1,5,6,188,e6e5,FALSE
1,FALSE,FALSE,0,33,0,0,16,2,5,6,188,h7h5,FALSE
1,FALSE,FALSE,0,33,0,0,16,2,5,6,188,g7g5,FALSE
1,FALSE,FALSE,0,33,0,0,25,2,6,6,188,f7f5,FALSE
1,FALSE,FALSE,0,34,0,0,13,2,5,6,188,c7c5,FALSE
1,FALSE,FALSE,0,32,0,0,20,2,5,6,188,b7b5,FALSE
1,FALSE,FALSE,0,33,0,0,16,2,5,6,188,a7a5,FALSE
4,FALSE,FALSE,0,37,-1,0,31,0,7,7,189,h8g8,FALSE
4,FALSE,FALSE,0,37,-1,0,30,0,7,7,189,h8f8,FALSE
6,FALSE,FALSE,0,37,-2,0,26,0,7,7,189,e8f8,FALSE
6,FALSE,FALSE,0,37,-2,0,27,0,7,7,189,e8d8,FALSE
6,FALSE,FALSE,0,37,-2,0,28,1,7,7,189,e8e7,FALSE
2,FALSE,FALSE,0,37,0,0,28,2,7,7,189,b8c6,FALSE
2,FALSE,FALSE,0,37,0,0,28,2,7,7,189,b8a6,FALSE
2,FALSE,FALSE,0,37,0,0,16,-2,6,7,189,f6g8,FALSE
2,FALSE,FALSE,0,37,0,0,14,1,6,7,189,f6h5,FALSE
2,FALSE,FALSE,0,36,0,0,16,1,6,7,189,f6d5,FALSE
2,FALSE,FALSE,0,36,0,0,16,2,6,7,189,f6g4,FALSE
3,FALSE,FALSE,0,37,0,0,25,-2,7,7,189,d6f8,FALSE
3,FALSE,FALSE,0,37,0,0,24,-1,7,7,189,d6e7,FALSE
3,FALSE,FALSE,0,38,0,0,25,1,7,7,189,d6e5,FALSE
3,FALSE,FALSE,0,38,0,0,21,1,7,7,189,d6c5,FALSE
3,FALSE,FALSE,0,36,0,3,25,2,7,7,189,d6f4,FALSE
3,FALSE,FALSE,0,36,0,0,21,2,7,7,189,d6b4,FALSE
3,FALSE,FALSE,0,34,0,0,22,3,7,7,189,d6g3,FALSE
3,FALSE,FALSE,0,36,0,0,21,3,7,7,189,d6a3,FALSE
3,FALSE,FALSE,0,37,0,0,22,4,7,7,189,d6h2,FALSE
5,FALSE,FALSE,0,38,0,3,26,-2,6,7,189,e4g6,FALSE
5,FALSE,FALSE,0,38,0,0,25,-2,6,7,189,e4c6,FALSE
5,FALSE,FALSE,0,38,0,3,25,-1,6,7,189,e4f5,FALSE
5,FALSE,FALSE,0,39,0,3,25,-1,7,7,189,e4e5,FALSE
5,FALSE,FALSE,0,37,0,3,25,-1,7,7,189,e4d5,FALSE
5,FALSE,FALSE,0,35,0,3,16,0,7,7,189,e4h4,TRUE
5,FALSE,FALSE,0,36,0,3,25,0,7,7,189,e4g4,FALSE
5,FALSE,FALSE,0,38,0,3,25,0,7,7,189,e4f4,FALSE
5,FALSE,FALSE,1,39,0,0,16,0,5,7,189,e4d4,FALSE
5,FALSE,FALSE,0,34,0,0,16,1,6,7,189,e4f3,FALSE
5,FALSE,FALSE,1,4,0,3,16,1,7,7,189,e4e3,FALSE
5,FALSE,FALSE,0,33,0,0,16,1,7,7,189,e4d3,FALSE
5,FALSE,FALSE,1,37,0,8,16,2,6,7,189,e4g2,FALSE
5,FALSE,FALSE,0,34,0,0,16,2,6,7,189,e4c2,FALSE
5,FALSE,FALSE,3,37,0,5,16,3,6,7,189,e4b1,FALSE
6,FALSE,FALSE,0,37,-2,0,34,0,7,7,189,e8g8,FALSE
1,FALSE,FALSE,0,37,0,3,25,1,7,7,189,h7h6,FALSE
1,FALSE,FALSE,0,37,0,0,23,1,7,7,189,g7g6,FALSE
1,FALSE,FALSE,0,37,0,0,22,1,7,7,189,c7c6,FALSE
1,FALSE,FALSE,0,37,0,0,30,1,7,7,189,b7b6,FALSE
1,FALSE,FALSE,0,37,0,0,25,1,7,7,189,a7a6,FALSE
1,FALSE,FALSE,0,38,0,0,25,1,7,7,189,e6e5,FALSE
1,FALSE,FALSE,0,37,0,0,25,2,7,7,189,h7h5,FALSE
1,FALSE,FALSE,0,38,0,0,22,2,7,7,189,c7c5,FALSE
1,FALSE,FALSE,0,36,0,0,29,2,7,7,189,b7b5,FALSE
1,FALSE,FALSE,0,37,0,0,25,2,7,7,189,a7a5,FALSE
4,FALSE,FALSE,0,33,-1,0,22,0,6,8,190,h8g8,FALSE
4,FALSE,FALSE,0,33,-1,0,21,0,6,8,190,h8f8,FALSE
6,FALSE,FALSE,0,33,-2,0,17,0,6,8,190,e8f8,FALSE
6,FALSE,FALSE,0,33,-2,0,18,0,6,8,190,e8d8,FALSE
6,FALSE,FALSE,0,33,-2,0,19,1,6,8,190,e8e7,FALSE
