piece_moved,is_check,mvv_lva,num_new_attacks,value_new_attacks,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,group_id,move,is_best_move
1,False,0,0,0,0,24,2,0,25,1,6,11,133,b2b3,False
1,False,0,0,0,0,24,2,0,15,1,6,11,133,a2a3,False
1,False,0,0,0,0,24,2,0,15,2,6,11,133,h2h4,False
1,False,0,0,0,0,24,2,0,16,2,6,11,133,g2g4,False
1,False,0,0,0,0,24,2,0,14,2,6,11,133,f2f4,False
1,False,0,0,0,0,24,2,0,16,2,6,11,133,b2b4,False
5,False,-8,4,8,1,26,2,0,12,2,7,12,134,a4c6,False
5,False,-8,1,5,1,25,2,5,24,2,6,12,134,a4a6,False
5,False,0,1,1,0,25,2,0,25,1,6,12,134,a4b5,False
5,False,0,0,8,0,23,2,0,12,1,6,12,134,a4a5,False
5,False,0,0,0,0,25,2,0,24,0,7,12,134,a4c4,False
5,False,0,0,0,0,24,2,0,13,0,6,12,134,a4b4,False
5,False,0,1,1,0,24,2,0,25,-1,7,12,134,a4b3,False
5,False,0,-1,-1,0,24,2,0,25,-1,6,12,134,a4a3,False
5,False,0,-1,-1,0,24,2,0,25,-2,6,12,134,a4c2,True
5,False,0,-1,-1,0,24,2,0,24,-3,6,12,134,a4d1,False
2,False,0,2,2,0,24,2,0,9,2,6,12,134,f3g5,False
2,False,0,2,4,0,23,2,0,15,2,6,12,134,f3e5,False
2,False,0,0,0,0,24,2,0,10,1,6,12,134,f3h4,False
2,False,0,0,0,0,24,2,0,12,-1,6,12,134,f3d2,False
2,False,0,0,0,0,24,2,0,12,-2,6,12,134,f3g1,False
3,True,0,1,0,0,2,2,0,12,4,6,12,134,d3h7,False
3,False,0,1,1,0,23,2,0,12,3,6,12,134,d3g6,False
3,False,-2,0,0,1,26,2,0,15,3,5,12,134,d3a6,False
3,False,0,1,1,0,24,2,0,12,2,6,12,134,d3f5,False
3,False,0,0,0,0,26,2,0,24,2,5,12,134,d3b5,False
3,False,0,1,1,0,25,2,0,12,1,6,12,134,d3e4,False
3,False,0,1,1,0,26,2,0,15,1,6,12,134,d3c4,False
3,False,0,0,0,0,25,2,0,15,-1,5,12,134,d3e2,False
3,False,0,0,0,0,24,2,0,24,-1,6,12,134,d3c2,False
3,False,0,0,0,0,25,2,0,16,-2,5,12,134,d3f1,False
4,False,0,0,0,0,24,1,0,18,0,6,12,134,h1g1,False
4,False,0,0,0,0,24,1,0,17,0,6,12,134,h1f1,False
6,False,0,0,0,0,24,0,0,15,1,6,12,134,e1e2,False
6,False,0,0,0,0,24,0,0,14,1,6,12,134,e1d2,False
6,False,0,0,0,0,24,0,0,13,0,6,12,134,e1f1,False
6,False,0,0,0,0,24,0,0,11,0,6,12,134,e1d1,False
2,False,0,1,1,0,24,2,0,21,2,7,12,134,b1c3,False
2,False,0,0,0,0,24,2,0,12,2,6,12,134,b1a3,False
2,False,0,0,0,0,24,2,0,12,1,6,12,134,b1d2,False
6,False,0,0,0,0,24,0,0,18,0,6,12,134,e1g1,False
1,False,0,1,1,0,26,2,0,12,1,7,12,134,e3e4,False
1,False,0,0,0,0,24,2,0,12,1,6,12,134,h2h3,False
1,False,0,0,0,0,24,2,0,10,1,6,12,134,g2g3,False
1,False,0,0,0,0,24,2,0,22,1,6,12,134,b2b3,False
1,False,0,0,0,0,24,2,0,12,1,6,12,134,a2a3,False
1,False,0,0,0,0,24,2,0,12,2,6,12,134,h2h4,False
1,False,0,0,0,0,24,2,0,9,2,6,12,134,g2g4,False
1,False,0,0,0,0,24,2,0,13,2,6,12,134,b2b4,False
2,False,0,2,2,0,26,2,0,22,2,5,13,135,f3g5,False
2,False,0,2,2,0,25,2,0,25,2,5,13,135,f3e5,False
2,False,0,0,0,0,26,2,0,23,1,5,13,135,f3h4,False
2,False,0,0,0,0,26,2,0,25,-1,5,13,135,f3d2,False
2,False,0,0,0,0,26,2,0,25,-2,5,13,135,f3g1,False
3,True,0,0,-1,0,2,2,0,25,4,5,13,135,d3h7,False
3,False,0,0,0,0,25,2,0,25,3,5,13,135,d3g6,False
3,False,-2,0,0,1,27,2,0,13,3,5,13,135,d3a6,False
3,False,0,0,0,0,27,2,0,25,2,5,13,135,d3f5,False
3,False,0,1,1,0,27,2,0,13,2,5,13,135,d3b5,False
3,False,0,0,0,0,27,2,0,25,1,6,13,135,d3e4,False
3,False,0,1,1,0,27,2,0,16,1,6,13,135,d3c4,False
3,False,0,0,0,0,26,2,0,16,-1,5,13,135,d3e2,False
3,False,0,0,0,0,26,2,0,17,-2,5,13,135,d3f1,False
5,False,0,1,1,0,27,2,0,24,2,6,13,135,c2c4,False
5,False,0,1,1,0,26,2,0,12,2,5,13,135,c2a4,False
5,False,0,0,0,0,26,2,0,25,1,5,13,135,c2c3,False
5,False,0,2,2,0,26,2,0,25,1,6,13,135,c2b3,False
5,False,0,0,0,0,26,2,0,25,0,5,13,135,c2e2,False
5,False,0,0,0,0,26,2,0,25,0,5,13,135,c2d2,False
5,False,0,0,0,0,26,2,0,24,-1,5,13,135,c2d1,False
5,False,0,0,0,0,26,2,0,13,-1,5,13,135,c2c1,False
4,False,0,0,0,0,26,1,0,31,0,5,13,135,h1g1,False
4,False,0,0,0,0,26,1,0,30,0,5,13,135,h1f1,False
6,False,0,0,0,0,26,0,0,25,1,5,13,135,e1e2,False
6,False,0,0,0,0,26,0,0,24,1,5,13,135,e1d2,False
6,False,0,0,0,0,26,0,0,26,0,5,13,135,e1f1,False
6,False,0,0,0,0,26,0,0,25,0,5,13,135,e1d1,False
2,False,0,1,1,0,26,2,0,25,2,6,13,135,b1c3,False
2,False,0,0,0,0,26,2,0,25,2,5,13,135,b1a3,False
2,False,0,0,0,0,26,2,0,25,1,5,13,135,b1d2,True
6,False,0,0,0,0,26,0,0,31,0,5,13,135,e1g1,False
1,False,0,1,1,0,28,2,0,25,1,6,13,135,e3e4,False
1,False,0,0,0,0,26,2,0,25,1,5,13,135,h2h3,False
1,False,0,0,0,0,26,2,0,23,1,5,13,135,g2g3,False
1,False,0,0,0,0,26,2,0,25,1,5,13,135,b2b3,False
1,False,0,0,0,0,26,2,0,25,1,5,13,135,a2a3,False
1,False,0,0,0,0,26,2,0,25,2,5,13,135,h2h4,False
1,False,0,0,0,0,26,2,0,22,2,5,13,135,g2g4,False
1,False,0,0,0,0,26,2,0,24,2,5,13,135,b2b4,False
1,False,0,0,0,0,26,2,0,25,2,5,13,135,a2a4,False
2,False,0,2,2,0,28,2,0,22,2,5,14,136,f3g5,False
2,False,0,3,5,0,27,2,0,25,2,5,14,136,f3e5,True
2,False,0,0,0,0,28,2,0,23,1,5,14,136,f3h4,False
2,False,0,0,0,0,28,2,0,25,-2,5,14,136,f3g1,False
3,True,0,0,-1,0,2,2,0,25,4,5,14,136,d3h7,False
3,False,0,0,0,0,27,2,0,25,3,5,14,136,d3g6,False
3,False,-2,0,0,1,29,2,1,13,3,5,14,136,d3a6,False
3,False,0,0,0,0,29,2,0,25,2,5,14,136,d3f5,False
3,False,0,1,1,0,29,2,0,13,2,5,14,136,d3b5,False
3,False,0,0,0,0,29,2,0,25,1,6,14,136,d3e4,False
3,False,0,1,1,0,29,2,0,16,1,6,14,136,d3c4,False
3,False,0,0,0,0,28,2,0,16,-1,5,14,136,d3e2,False
3,False,0,0,0,0,28,2,0,17,-2,5,14,136,d3f1,False
2,False,0,1,3,0,30,2,0,25,2,5,14,136,d2e4,False
2,False,0,-1,-1,0,29,2,0,25,2,5,14,136,d2c4,False
2,False,0,0,0,0,28,2,0,30,1,5,14,136,d2b3,False
2,False,0,0,0,0,28,2,0,25,-1,5,14,136,d2f1,False
2,False,0,0,0,0,28,2,0,25,-1,5,14,136,d2b1,False
5,False,0,1,1,0,29,2,0,24,2,6,14,136,c2c4,False
5,False,0,1,1,0,28,2,0,12,2,5,14,136,c2a4,False
5,False,0,0,0,0,28,2,0,25,1,5,14,136,c2c3,False
5,False,0,2,2,0,28,2,1,25,1,6,14,136,c2b3,False
5,False,0,0,0,0,28,2,0,26,-1,5,14,136,c2d1,False
5,False,0,0,0,0,28,2,0,27,-1,5,14,136,c2c1,False
5,False,0,0,0,0,28,2,0,30,-1,5,14,136,c2b1,False
4,False,0,0,0,0,28,1,0,31,0,5,14,136,h1g1,False
4,False,0,0,0,0,28,1,0,30,0,5,14,136,h1f1,False
6,False,0,0,0,0,28,0,0,35,1,5,14,136,e1e2,False
6,False,0,0,0,0,28,0,0,26,0,5,14,136,e1f1,False
6,False,0,0,0,0,28,0,0,24,0,5,14,136,e1d1,False
4,False,0,0,0,0,28,1,0,29,0,5,14,136,a1d1,False
4,False,0,0,0,0,28,1,0,29,0,5,14,136,a1c1,False
4,False,0,0,0,0,28,1,0,29,0,5,14,136,a1b1,False
6,False,0,0,0,0,28,0,0,36,0,5,14,136,e1g1,False
6,False,0,0,0,0,28,0,0,33,0,5,14,136,e1c1,False
1,False,0,1,1,0,30,2,0,25,1,6,14,136,e3e4,False
1,False,0,0,0,0,28,2,0,25,1,5,14,136,h2h3,False
1,False,0,0,0,0,28,2,0,26,1,5,14,136,g2g3,False
1,False,0,0,0,0,28,2,0,25,1,5,14,136,b2b3,False
1,False,0,0,0,0,28,2,0,25,1,5,14,136,a2a3,False
1,False,0,0,0,0,28,2,0,25,2,5,14,136,h2h4,False
1,False,0,0,0,0,28,2,0,25,2,5,14,136,g2g4,False
1,False,0,0,0,0,28,2,0,24,2,5,14,136,b2b4,False
1,False,0,0,0,0,28,2,0,25,2,5,14,136,a2a4,False
2,False,-2,-1,5,1,29,2,0,22,2,5,15,137,e5f7,False
2,False,0,-1,3,3,28,2,0,22,2,5,15,137,e5d7,False
2,False,0,-1,3,0,27,2,0,25,1,5,15,137,e5g6,False
2,False,-2,0,8,1,31,2,0,22,1,5,15,137,e5c6,False
2,False,0,-1,-1,0,28,2,0,22,-1,5,15,137,e5g4,False
2,False,0,-2,-4,0,29,2,0,25,-1,5,15,137,e5c4,False
2,False,0,-3,-5,0,28,2,0,25,-2,5,15,137,e5f3,False
3,True,0,1,0,0,2,2,0,25,4,5,15,137,d3h7,False
3,False,0,0,0,0,26,2,0,25,3,5,15,137,d3g6,False
3,False,0,1,1,0,28,2,1,13,3,5,15,137,d3a6,False
3,False,0,1,1,0,28,2,0,25,2,5,15,137,d3f5,False
3,False,0,0,0,0,27,2,0,13,2,5,15,137,d3b5,False
3,False,0,1,1,0,28,2,0,26,1,6,15,137,d3e4,False
3,False,0,1,1,0,28,2,0,16,1,6,15,137,d3c4,False
3,False,0,0,0,0,27,2,0,16,-1,5,15,137,d3e2,False
3,False,0,0,0,0,27,2,0,17,-2,5,15,137,d3f1,False
2,False,0,1,3,0,29,2,0,25,2,5,15,137,d2e4,False
2,False,0,1,1,0,28,2,0,25,2,5,15,137,d2c4,False
2,False,0,0,0,0,27,2,0,25,1,5,15,137,d2f3,False
2,False,0,1,1,0,27,2,0,30,1,5,15,137,d2b3,False
2,False,0,0,0,0,27,2,0,25,-1,5,15,137,d2f1,False
2,False,0,0,0,0,27,2,0,25,-1,5,15,137,d2b1,False
5,False,0,1,1,0,28,2,0,24,2,6,15,137,c2c4,False
5,False,0,1,1,0,26,2,0,15,2,5,15,137,c2a4,False
5,False,0,1,1,0,27,2,0,25,1,5,15,137,c2c3,False
5,False,0,2,2,0,27,2,1,25,1,6,15,137,c2b3,False
5,False,0,0,0,0,27,2,0,29,-1,5,15,137,c2d1,False
5,False,0,0,0,0,27,2,0,30,-1,5,15,137,c2c1,False
5,False,0,0,0,0,27,2,0,30,-1,5,15,137,c2b1,False
4,False,0,0,0,0,27,1,0,25,0,5,15,137,h1g1,False
4,False,0,0,0,0,27,1,0,29,0,5,15,137,h1f1,False
6,False,0,0,0,0,27,0,0,35,1,5,15,137,e1e2,False
6,False,0,0,0,0,27,0,0,26,0,5,15,137,e1f1,False
6,False,0,0,0,0,27,0,0,24,0,5,15,137,e1d1,False
4,False,0,0,0,0,27,1,0,29,0,5,15,137,a1d1,False
4,False,0,0,0,0,27,1,0,29,0,5,15,137,a1c1,False
4,False,0,0,0,0,27,1,0,29,0,5,15,137,a1b1,False
6,False,0,0,0,0,27,0,0,36,0,5,15,137,e1g1,False
6,False,0,0,0,0,27,0,0,33,0,5,15,137,e1c1,False
1,False,0,1,1,0,29,2,0,24,1,5,15,137,e3e4,False
1,False,0,0,0,0,27,2,0,25,1,5,15,137,h2h3,False
1,False,0,0,0,0,27,2,0,26,1,5,15,137,g2g3,False
1,False,0,0,0,0,27,2,0,24,1,5,15,137,f2f3,False
1,False,0,0,0,0,27,2,0,25,1,5,15,137,b2b3,False
1,False,0,0,0,0,27,2,0,25,1,5,15,137,a2a3,False
1,False,0,0,0,0,27,2,0,25,2,5,15,137,h2h4,False
1,False,0,0,0,0,27,2,0,26,2,5,15,137,g2g4,False
1,False,0,0,0,0,27,2,0,24,2,5,15,137,f2f4,False
1,False,0,1,1,0,28,2,0,24,2,5,15,137,b2b4,False
1,False,0,0,0,0,26,2,0,25,2,5,15,137,a2a4,True
2,False,-2,0,8,1,26,2,0,22,2,5,16,138,e5f7,False
2,False,0,0,6,0,24,2,0,22,2,5,16,138,e5d7,False
2,False,0,0,6,0,24,2,0,25,1,5,16,138,e5g6,False
2,False,-2,1,11,1,27,2,0,22,1,5,16,138,e5c6,False
2,False,0,0,2,0,25,2,0,22,-1,5,16,138,e5g4,False
2,False,0,-1,-1,0,26,2,0,25,-1,5,16,138,e5c4,False
2,False,0,-2,-2,0,25,2,0,25,-2,5,16,138,e5f3,False
3,True,0,1,0,0,2,2,0,25,4,5,16,138,d3h7,False
3,False,0,0,0,0,23,2,0,25,3,5,16,138,d3g6,False
3,False,0,1,1,0,25,2,0,13,3,5,16,138,d3a6,False
3,False,0,1,1,0,25,2,0,25,2,5,16,138,d3f5,False
3,False,0,0,0,0,24,2,0,16,2,5,16,138,d3b5,False
3,False,0,1,1,0,25,2,0,26,1,6,16,138,d3e4,False
3,False,0,1,1,0,25,2,0,16,1,6,16,138,d3c4,False
3,False,0,0,0,0,24,2,0,16,-1,5,16,138,d3e2,False
3,False,0,0,0,0,24,2,0,17,-2,5,16,138,d3f1,False
2,False,0,1,3,0,26,2,0,25,2,5,16,138,d2e4,False
2,False,0,1,1,0,25,2,0,25,2,5,16,138,d2c4,False
2,False,0,0,0,0,24,2,0,25,1,5,16,138,d2f3,False
2,False,0,1,1,0,24,2,0,30,1,5,16,138,d2b3,True
2,False,0,0,0,0,24,2,0,25,-1,5,16,138,d2f1,False
2,False,0,0,0,0,24,2,0,25,-1,5,16,138,d2b1,False
5,False,0,1,1,0,25,2,0,24,2,6,16,138,c2c4,False
5,False,0,1,1,0,24,2,0,25,1,5,16,138,c2c3,False
5,False,0,2,2,0,24,2,0,25,1,6,16,138,c2b3,False
5,False,0,0,0,0,24,2,0,29,-1,5,16,138,c2d1,False
5,False,0,0,0,0,24,2,0,30,-1,5,16,138,c2c1,False
5,False,0,0,0,0,24,2,0,30,-1,5,16,138,c2b1,False
4,False,0,0,0,0,24,1,0,25,0,5,16,138,h1g1,False
4,False,0,0,0,0,24,1,0,29,0,5,16,138,h1f1,False
6,False,0,0,0,0,24,0,0,35,1,5,16,138,e1e2,False
6,False,0,0,0,0,24,0,0,26,0,5,16,138,e1f1,False
6,False,0,0,0,0,24,0,0,24,0,5,16,138,e1d1,False
4,False,0,0,0,0,24,1,0,30,2,5,16,138,a1a3,False
4,False,0,0,0,0,24,1,0,25,1,5,16,138,a1a2,False
4,False,0,0,0,0,24,1,0,30,0,5,16,138,a1d1,False
4,False,0,0,0,0,24,1,0,30,0,5,16,138,a1c1,False
4,False,0,0,0,0,24,1,0,30,0,5,16,138,a1b1,False
6,False,0,0,0,0,24,0,0,36,0,5,16,138,e1g1,False
6,False,0,0,0,0,24,0,0,34,0,5,16,138,e1c1,False
1,False,0,1,1,0,26,2,0,24,1,5,16,138,e3e4,False
1,False,0,0,0,0,24,2,0,25,1,5,16,138,h2h3,False
1,False,0,0,0,0,24,2,0,26,1,5,16,138,g2g3,False
1,False,0,0,0,0,24,2,0,24,1,5,16,138,f2f3,False
1,False,0,0,0,0,24,2,0,25,1,5,16,138,b2b3,False
1,False,0,0,0,0,24,2,0,25,2,5,16,138,h2h4,False
1,False,0,0,0,0,24,2,0,26,2,5,16,138,g2g4,False
1,False,0,0,0,0,24,2,0,24,2,5,16,138,f2f4,False
1,False,0,1,1,0,25,2,0,24,2,5,16,138,b2b4,False
2,False,-2,0,8,1,25,2,0,27,2,5,17,139,e5f7,False
2,False,0,0,6,0,23,2,0,27,2,5,17,139,e5d7,False
2,False,0,0,6,0,23,2,0,30,1,5,17,139,e5g6,False
2,False,-2,1,15,1,26,2,5,27,1,5,17,139,e5c6,False
2,False,0,0,2,0,24,2,0,27,-1,5,17,139,e5g4,False
2,False,0,-2,-2,0,25,2,0,30,-1,5,17,139,e5c4,False
2,False,0,-2,-2,0,24,2,0,30,-2,5,17,139,e5f3,False
3,True,0,1,0,0,2,2,0,30,4,5,17,139,d3h7,False
3,False,0,0,0,0,22,2,0,30,3,5,17,139,d3g6,False
3,False,0,1,1,0,24,2,0,18,3,5,17,139,d3a6,False
3,False,0,1,1,0,24,2,0,30,2,5,17,139,d3f5,False
3,False,0,0,0,0,23,2,0,21,2,5,17,139,d3b5,False
3,False,0,1,1,0,24,2,0,31,1,6,17,139,d3e4,False
3,False,0,1,1,0,24,2,0,21,1,6,17,139,d3c4,False
3,False,0,0,0,0,23,2,0,21,-1,5,17,139,d3e2,False
3,False,0,0,0,0,23,2,0,22,-2,5,17,139,d3f1,False
2,False,-2,0,0,1,25,2,0,22,2,5,17,139,b3a5,False
2,False,0,-1,-1,0,23,2,0,25,-1,5,17,139,b3d2,False
2,False,0,-1,-1,0,23,2,0,25,-2,5,17,139,b3c1,False
5,False,0,1,1,0,24,2,0,29,2,6,17,139,c2c4,False
5,False,0,0,0,0,23,2,0,30,1,5,17,139,c2c3,False
5,False,0,0,0,0,23,2,0,27,0,5,17,139,c2e2,False
5,False,0,0,0,0,23,2,0,27,0,5,17,139,c2d2,False
5,False,0,0,0,0,23,2,0,29,-1,5,17,139,c2d1,False
5,False,0,0,0,0,23,2,0,27,-1,5,17,139,c2c1,False
5,False,0,0,0,0,23,2,0,27,-1,5,17,139,c2b1,False
4,False,0,0,0,0,23,1,0,30,0,5,17,139,h1g1,False
4,False,0,0,0,0,23,1,0,34,0,5,17,139,h1f1,False
6,False,0,0,0,0,23,0,0,35,1,5,17,139,e1e2,False
6,False,0,0,0,0,23,0,0,34,1,5,17,139,e1d2,False
6,False,0,0,0,0,23,0,0,31,0,5,17,139,e1f1,False
6,False,0,0,0,0,23,0,0,30,0,5,17,139,e1d1,False
4,False,0,0,0,0,23,1,0,30,2,5,17,139,a1a3,False
4,False,0,0,0,0,23,1,0,25,1,5,17,139,a1a2,False
4,False,0,0,0,0,23,1,0,29,0,5,17,139,a1d1,False
4,False,0,0,0,0,23,1,0,29,0,5,17,139,a1c1,False
4,False,0,0,0,0,23,1,0,29,0,5,17,139,a1b1,False
6,False,0,0,0,0,23,0,0,36,0,5,17,139,e1g1,False
6,False,0,0,0,0,23,0,0,34,0,5,17,139,e1c1,False
1,False,0,1,1,0,25,2,0,30,1,6,17,139,e3e4,False
1,False,0,0,0,0,23,2,0,30,1,5,17,139,h2h3,False
1,False,0,0,0,0,23,2,0,31,1,5,17,139,g2g3,False
1,False,0,0,0,0,23,2,0,30,1,5,17,139,f2f3,False
1,False,0,0,0,0,23,2,0,30,2,5,17,139,h2h4,False
1,False,0,0,0,0,23,2,0,31,2,5,17,139,g2g4,False
1,False,0,0,0,0,23,2,0,30,2,5,17,139,f2f4,True
2,False,-2,0,8,1,29,2,0,27,2,5,18,140,e5f7,False
2,False,0,0,6,0,27,2,0,27,2,5,18,140,e5d7,False
2,False,0,0,6,0,27,2,0,30,1,5,18,140,e5g6,False
2,False,-2,1,15,1,29,2,5,27,1,5,18,140,e5c6,False
2,False,0,0,2,0,28,2,0,28,-1,5,18,140,e5g4,False
2,False,0,-2,-2,0,29,2,0,31,-1,5,18,140,e5c4,False
2,False,0,-2,-2,0,28,2,0,30,-2,5,18,140,e5f3,False
3,True,0,1,0,0,2,2,0,30,4,5,18,140,d3h7,False
3,False,0,0,0,0,26,2,0,30,3,5,18,140,d3g6,False
3,False,0,1,3,0,27,2,0,18,3,5,18,140,d3a6,False
3,False,0,1,1,0,28,2,0,30,2,5,18,140,d3f5,False
3,False,0,0,0,0,27,2,0,21,2,5,18,140,d3b5,False
3,False,0,1,1,0,28,2,0,30,1,6,18,140,d3e4,False
3,False,0,1,1,0,28,2,0,21,1,6,18,140,d3c4,False
3,False,0,0,0,0,27,2,0,20,-1,5,18,140,d3e2,False
3,False,0,0,0,0,27,2,0,21,-2,5,18,140,d3f1,False
2,False,-2,-1,-1,1,29,2,0,22,2,5,18,140,b3a5,False
2,False,0,-1,-1,0,27,2,0,24,-1,5,18,140,b3d2,False
2,False,0,-1,-1,0,27,2,0,25,-2,5,18,140,b3c1,False
5,False,0,1,1,0,28,2,0,28,2,6,18,140,c2c4,False
5,False,0,0,0,0,27,2,0,29,1,5,18,140,c2c3,False
5,False,0,0,0,0,27,2,0,28,0,5,18,140,c2f2,False
5,False,0,0,0,0,27,2,0,28,0,5,18,140,c2e2,False
5,False,0,0,0,0,27,2,0,28,0,5,18,140,c2d2,False
5,False,0,0,0,0,27,2,0,28,-1,5,18,140,c2d1,False
5,False,0,0,0,0,27,2,0,27,-1,5,18,140,c2c1,False
5,False,0,0,0,0,27,2,0,26,-1,5,18,140,c2b1,False
4,False,0,0,0,0,27,1,0,29,0,5,18,140,h1g1,False
4,False,0,0,0,0,27,1,0,34,0,5,18,140,h1f1,False
6,False,0,0,0,0,27,0,0,36,1,5,18,140,e1f2,False
6,False,0,0,0,0,27,0,0,35,1,5,18,140,e1e2,False
6,False,0,0,0,0,27,0,0,35,1,5,18,140,e1d2,False
6,False,0,0,0,0,27,0,0,30,0,5,18,140,e1f1,False
6,False,0,0,0,0,27,0,0,30,0,5,18,140,e1d1,False
4,False,0,0,0,0,27,1,0,30,2,5,18,140,a1a3,False
4,False,0,0,0,0,27,1,0,25,1,5,18,140,a1a2,False
4,False,0,0,0,0,27,1,0,29,0,5,18,140,a1d1,False
4,False,0,0,0,0,27,1,0,29,0,5,18,140,a1c1,False
4,False,0,0,0,0,27,1,0,29,0,5,18,140,a1b1,False
6,False,0,0,0,0,27,0,0,35,0,5,18,140,e1g1,False
6,False,0,0,0,0,27,0,0,34,0,5,18,140,e1c1,False
1,False,0,0,4,1,27,2,5,29,1,5,18,140,c5b6,True
1,False,0,1,1,0,29,2,0,30,1,5,18,140,f4f5,False
1,False,0,1,1,0,29,2,0,30,1,6,18,140,e3e4,False
1,False,0,0,0,0,27,2,0,30,1,5,18,140,h2h3,False
1,False,0,0,0,0,27,2,0,30,1,5,18,140,g2g3,False
1,False,0,0,0,0,27,2,0,30,2,5,18,140,h2h4,False
1,False,0,0,0,0,27,2,0,30,2,5,18,140,g2g4,False
2,False,-2,0,0,1,35,2,0,26,2,6,19,141,e5f7,False
2,False,0,2,16,0,34,2,9,26,2,6,19,141,e5d7,False
2,False,0,1,7,0,33,2,0,29,1,6,19,141,e5g6,False
2,False,-2,0,6,1,35,2,0,29,1,6,19,141,e5c6,False
2,False,0,1,3,0,34,2,0,27,-1,6,19,141,e5g4,False
2,False,0,-1,7,0,35,2,9,30,-1,6,19,141,e5c4,False
2,False,0,-1,-1,0,34,2,0,29,-2,6,19,141,e5f3,False
3,True,0,1,0,0,2,2,0,29,4,6,19,141,d3h7,False
3,False,0,0,0,0,32,2,0,29,3,6,19,141,d3g6,False
3,False,0,1,3,0,33,2,0,17,3,6,19,141,d3a6,False
3,False,0,1,1,0,34,2,0,29,2,6,19,141,d3f5,False
3,False,0,0,0,0,32,2,0,20,2,6,19,141,d3b5,False
3,False,0,1,1,0,34,2,0,29,1,7,19,141,d3e4,False
3,False,0,1,1,0,34,2,0,20,1,7,19,141,d3c4,False
3,False,0,0,0,0,33,2,0,19,-1,6,19,141,d3e2,False
3,False,0,0,0,0,33,2,0,20,-2,6,19,141,d3f1,False
2,False,0,0,0,0,32,2,0,24,2,5,19,141,b3c5,False
2,False,-2,-1,-1,1,36,2,0,21,2,6,19,141,b3a5,False
2,False,0,-1,-1,0,34,2,0,23,-1,6,19,141,b3d2,False
2,False,0,-1,-1,0,34,2,0,24,-2,6,19,141,b3c1,False
5,False,-8,3,13,1,34,2,9,24,4,7,19,141,c2c6,False
5,False,0,3,13,0,31,2,9,24,3,6,19,141,c2c5,False
5,False,0,1,1,0,34,2,0,27,2,7,19,141,c2c4,False
5,False,0,0,0,0,33,2,0,28,1,6,19,141,c2c3,True
5,False,0,0,0,0,33,2,0,27,0,6,19,141,c2f2,False
5,False,0,0,0,0,33,2,0,27,0,6,19,141,c2e2,False
5,False,0,0,0,0,33,2,0,27,0,6,19,141,c2d2,False
5,False,0,0,0,0,33,2,0,27,-1,6,19,141,c2d1,False
5,False,0,0,0,0,33,2,0,26,-1,6,19,141,c2c1,False
5,False,0,0,0,0,33,2,0,25,-1,6,19,141,c2b1,False
4,False,0,0,0,0,33,1,0,28,0,6,19,141,h1g1,False
4,False,0,0,0,0,33,1,0,33,0,6,19,141,h1f1,False
6,False,0,0,0,0,33,0,0,35,1,6,19,141,e1f2,False
6,False,0,0,0,0,33,0,0,34,1,6,19,141,e1e2,False
6,False,0,0,0,0,33,0,0,34,1,6,19,141,e1d2,False
6,False,0,0,0,0,33,0,0,29,0,6,19,141,e1f1,False
6,False,0,0,0,0,33,0,0,29,0,6,19,141,e1d1,False
4,False,0,0,0,0,33,1,0,29,2,6,19,141,a1a3,False
4,False,0,0,0,0,33,1,0,24,1,6,19,141,a1a2,False
4,False,0,0,0,0,33,1,0,28,0,6,19,141,a1d1,False
4,False,0,0,0,0,33,1,0,28,0,6,19,141,a1c1,False
4,False,0,0,0,0,33,1,0,28,0,6,19,141,a1b1,False
6,False,0,0,0,0,33,0,0,34,0,6,19,141,e1g1,False
6,False,0,0,0,0,33,0,0,33,0,6,19,141,e1c1,False
1,False,0,1,1,0,35,2,0,29,1,6,19,141,f4f5,False
1,False,0,1,1,0,35,2,0,29,1,7,19,141,e3e4,False
1,False,0,0,0,0,33,2,0,29,1,6,19,141,h2h3,False
1,False,0,0,0,0,33,2,0,29,1,6,19,141,g2g3,False
1,False,0,0,0,0,33,2,0,29,2,6,19,141,h2h4,False
1,False,0,0,0,0,33,2,0,29,2,6,19,141,g2g4,False
2,False,-2,0,0,1,39,2,0,25,2,6,20,142,e5f7,False
2,False,0,2,16,0,38,2,9,25,2,6,20,142,e5d7,False
2,False,0,1,7,0,37,2,0,28,1,6,20,142,e5g6,False
2,False,-2,0,6,1,39,2,0,28,1,6,20,142,e5c6,False
2,False,0,1,3,0,38,2,0,26,-1,6,20,142,e5g4,False
2,False,0,-2,4,0,38,2,9,29,-1,6,20,142,e5c4,False
2,False,0,-1,-1,0,38,2,0,28,-2,6,20,142,e5f3,False
3,True,0,0,-3,0,3,2,0,26,4,6,20,142,d3h7,False
3,False,0,-1,-3,0,38,2,0,29,3,6,20,142,d3g6,False
3,False,0,-1,-3,3,35,2,0,26,3,5,20,142,d3a6,True
3,False,0,0,-2,0,40,2,0,26,2,6,20,142,d3f5,False
3,False,0,0,0,0,35,2,0,29,2,5,20,142,d3b5,False
3,False,0,0,-2,0,40,2,0,27,1,6,20,142,d3e4,False
3,False,0,1,1,0,38,2,0,29,1,6,20,142,d3c4,False
3,False,0,0,0,0,39,2,0,29,-1,5,20,142,d3e2,False
3,False,0,-1,-3,0,39,2,0,29,-1,6,20,142,d3c2,False
