group_id,move,piece_moved,is_checkmate,is_draw,material_eval,mobility,castling,attack_undefended,defended,move_dist,center_control,move_clock,is_best_move
12,g7g5,p,False,False,1,30,2,0,14,2,7,13,False
12,d7d5,p,False,False,1,32,2,0,16,2,6,13,False
12,b7b5,p,False,False,1,31,2,0,16,2,6,13,False
13,h8g8,r,False,False,1,40,1,0,22,0,7,14,False
13,h8f8,r,False,False,1,40,1,0,21,0,7,14,False
13,e8f8,k,False,False,1,40,0,0,17,0,7,14,False
13,e8d8,k,False,False,1,40,0,0,15,0,7,14,False
13,e8e7,k,False,False,1,40,0,0,16,1,7,14,False
13,a8b8,r,False,False,1,40,1,0,20,0,7,14,False
13,f6g8,n,False,False,1,41,2,0,16,-2,7,14,False
13,f6h5,n,False,False,1,41,2,0,14,1,7,14,False
13,f6d5,n,False,False,1,42,2,0,16,1,7,14,False
13,f6g4,n,False,False,1,40,2,0,13,2,8,14,False
13,f6e4,n,False,False,2,41,2,0,16,2,6,14,False
13,a6b8,n,False,False,1,40,2,0,13,-2,7,14,False
13,a6c7,n,False,False,1,40,2,0,18,-1,7,14,False
13,a6c5,n,False,False,1,40,2,0,22,1,7,14,False
13,a6b4,n,False,False,1,39,2,0,16,2,6,14,False
13,a4b5,q,False,False,1,41,2,3,25,-1,7,14,False
13,a4a5,q,False,False,1,41,2,0,16,-1,7,14,False
13,a4e4,q,False,False,2,41,2,0,25,0,7,14,False
13,a4d4,q,False,False,1,38,2,3,16,0,7,14,False
13,a4c4,q,False,False,1,41,2,0,16,0,7,14,False
13,a4b4,q,False,False,1,40,2,3,25,0,7,14,False
13,a4b3,q,False,False,1,43,2,3,16,1,6,14,False
13,a4a3,q,False,False,1,39,2,3,16,1,6,14,False
13,a4c2,q,False,False,2,40,2,3,16,2,6,14,False
13,a4a2,q,False,False,2,40,2,3,16,2,6,14,False
13,e8g8,k,False,False,1,40,0,0,22,0,7,14,False
13,h7h6,p,False,False,1,40,2,0,16,1,7,14,False
13,g7g6,p,False,False,1,40,2,0,14,1,7,14,False
13,d7d6,p,False,False,1,40,2,0,15,1,8,14,False
13,b7b6,p,False,False,1,40,2,0,16,1,7,14,False
13,e6e5,p,False,False,1,38,2,0,15,1,7,14,False
13,c6c5,p,False,False,1,40,2,0,16,1,7,14,False
13,h7h5,p,False,False,1,40,2,0,16,2,7,14,False
13,g7g5,p,False,False,1,39,2,0,13,2,7,14,False
13,d7d5,p,False,False,1,41,2,0,16,2,7,14,True
13,b7b5,p,False,False,1,40,2,0,25,2,7,14,False
14,h8g8,r,False,False,1,43,1,0,22,0,6,15,False
14,h8f8,r,False,False,1,43,1,0,21,0,6,15,False
14,e8f8,k,False,False,1,43,0,0,17,0,6,15,False
14,e8d8,k,False,False,1,43,0,0,15,0,6,15,False
14,e8e7,k,False,False,1,43,0,0,16,1,6,15,False
14,e8d7,k,False,False,1,43,0,0,15,1,6,15,False
14,c8d7,b,False,False,1,43,2,0,15,1,6,15,False
14,a8b8,r,False,False,1,43,1,0,20,0,6,15,False
14,f6g8,n,False,False,1,43,2,0,16,-2,6,15,False
14,f6d7,n,False,False,1,43,2,0,16,-1,7,15,False
14,f6h5,n,False,False,1,43,2,0,14,1,6,15,False
14,f6g4,n,False,False,1,41,2,0,13,2,7,15,False
14,f6e4,n,False,False,2,42,2,9,16,2,5,15,False
14,a6b8,n,False,False,1,43,2,0,13,-2,6,15,False
14,a6c7,n,False,False,1,43,2,0,18,-1,6,15,False
14,a6c5,n,False,False,1,43,2,0,22,1,6,15,False
14,a6b4,n,False,False,1,42,2,0,16,2,5,15,False
14,a4b5,q,False,False,1,44,2,3,25,-1,5,15,False
14,a4a5,q,False,False,1,44,2,9,16,-1,5,15,False
14,a4d4,q,False,False,4,37,2,3,16,0,6,15,False
14,a4c4,q,False,False,1,44,2,0,25,0,6,15,False
14,a4b4,q,False,False,1,43,2,12,25,0,6,15,False
14,a4b3,q,False,False,1,46,2,3,16,1,5,15,False
14,a4a3,q,False,False,1,42,2,3,16,1,5,15,False
14,a4c2,q,False,False,2,44,2,12,16,2,5,15,False
14,a4a2,q,False,False,2,43,2,3,16,2,5,15,False
14,e8g8,k,False,False,1,43,0,0,22,0,6,15,False
14,d5e4,p,False,False,2,42,2,0,16,1,5,15,True
14,h7h6,p,False,False,1,43,2,0,16,1,6,15,False
14,g7g6,p,False,False,1,43,2,0,14,1,6,15,False
14,b7b6,p,False,False,1,43,2,0,16,1,6,15,False
14,e6e5,p,False,False,1,42,2,0,15,1,6,15,False
14,c6c5,p,False,False,1,43,2,0,16,1,6,15,False
14,h7h5,p,False,False,1,43,2,0,16,2,6,15,False
14,g7g5,p,False,False,1,42,2,0,13,2,6,15,False
14,b7b5,p,False,False,1,43,2,0,24,2,6,15,False
15,h8g8,r,False,False,2,50,1,0,22,0,7,16,False
15,h8f8,r,False,False,2,50,1,0,21,0,7,16,False
15,e8f8,k,False,False,2,50,0,0,17,0,7,16,False
15,e8d8,k,False,False,2,50,0,0,15,0,7,16,False
15,e8e7,k,False,False,2,50,0,0,16,1,7,16,False
15,e8d7,k,False,False,2,50,0,0,15,1,7,16,False
15,c8d7,b,False,False,2,50,2,0,15,1,7,16,False
15,a8b8,r,False,False,2,50,1,0,20,0,7,16,False
15,f6g8,n,False,False,2,52,2,0,15,-2,6,16,False
15,f6d7,n,False,False,2,52,2,0,15,-1,7,16,False
15,f6h5,n,False,False,2,52,2,0,13,1,6,16,False
15,f6d5,n,False,False,2,49,2,0,15,1,6,16,False
15,f6g4,n,False,False,2,49,2,0,12,2,7,16,False
15,a6b8,n,False,False,2,50,2,0,13,-2,7,16,False
15,a6c7,n,False,False,2,50,2,0,18,-1,7,16,False
15,a6c5,n,False,False,2,48,2,0,22,1,7,16,False
15,a6b4,n,False,False,2,50,2,0,16,2,6,16,False
15,a4b5,q,False,False,2,50,2,12,25,-1,7,16,False
15,a4a5,q,False,False,2,51,2,9,16,-1,7,16,False
15,a4d4,q,False,False,5,44,2,3,16,0,7,16,False
15,a4c4,q,False,False,2,51,2,0,16,0,7,16,False
15,a4b4,q,False,False,2,51,2,3,25,0,7,16,False
15,a4b3,q,False,False,2,53,2,3,16,1,6,16,False
15,a4a3,q,False,False,2,49,2,3,16,1,6,16,False
15,a4c2,q,False,False,3,50,2,3,16,2,6,16,False
15,a4a2,q,False,False,3,50,2,3,16,2,6,16,False
15,e8g8,k,False,False,2,50,0,0,22,0,7,16,True
15,e4d3,p,False,False,3,51,2,0,15,1,6,16,False
15,h7h6,p,False,False,2,50,2,9,16,1,7,16,False
15,g7g6,p,False,False,2,49,2,0,14,1,7,16,False
15,b7b6,p,False,False,2,50,2,0,16,1,7,16,False
15,e6e5,p,False,False,2,46,2,0,15,1,6,16,False
15,c6c5,p,False,False,2,48,2,0,16,1,7,16,False
15,e4e3,p,False,False,2,48,2,0,15,1,7,16,False
15,h7h5,p,False,False,2,50,2,0,16,2,7,16,False
15,b7b5,p,False,False,2,49,2,0,24,2,7,16,False
16,g8h8,k,False,False,2,53,0,0,17,0,7,17,False
16,f8e8,r,False,False,2,53,0,0,22,0,7,17,False
16,f8d8,r,False,False,2,53,0,0,17,0,7,17,False
16,c8d7,b,False,False,2,53,0,0,26,1,7,17,False
16,a8b8,r,False,False,2,53,0,0,26,0,7,17,False
16,f6e8,n,False,False,2,56,0,0,22,-2,7,17,False
16,f6d7,n,False,False,2,56,0,0,22,-1,8,17,False
16,f6h5,n,False,False,2,56,0,0,19,1,7,17,False
16,f6d5,n,False,False,2,53,0,0,22,1,7,17,False
16,f6g4,n,False,False,2,53,0,0,19,2,8,17,False
16,a6b8,n,False,False,2,53,0,0,22,-2,7,17,False
16,a6c7,n,False,False,2,53,0,0,24,-1,7,17,False
16,a6c5,n,False,False,2,51,0,0,28,1,7,17,False
16,a6b4,n,False,False,2,53,0,1,22,2,6,17,False
16,a4b5,q,False,False,2,53,0,9,31,-1,7,17,False
16,a4a5,q,False,False,2,54,0,9,22,-1,7,17,False
16,a4d4,q,False,False,2,49,0,3,22,0,7,17,False
16,a4c4,q,False,False,2,54,0,1,22,0,7,17,False
16,a4b4,q,False,False,2,54,0,0,31,0,7,17,False
16,a4b3,q,False,False,5,51,0,4,22,1,6,17,False
16,a4a3,q,False,False,2,52,0,3,22,1,6,17,False
16,a4a2,q,False,False,3,53,0,3,22,2,6,17,False
16,e4d3,p,False,False,3,53,0,4,21,1,6,17,False
16,h7h6,p,False,False,2,53,0,9,22,1,7,17,True
16,g7g6,p,False,False,2,52,0,0,19,1,7,17,False
16,b7b6,p,False,False,2,53,0,0,22,1,7,17,False
16,e6e5,p,False,False,2,48,0,0,21,1,6,17,False
16,c6c5,p,False,False,2,51,0,0,22,1,7,17,False
16,e4e3,p,False,False,2,51,0,0,21,1,7,17,False
16,h7h5,p,False,False,2,53,0,0,22,2,7,17,False
16,b7b5,p,False,False,2,52,0,0,30,2,7,17,False
17,g8h8,k,False,False,2,50,0,0,17,0,7,18,False
17,g8h7,k,False,False,2,50,0,0,17,1,7,18,False
17,f8e8,r,False,False,2,50,0,0,22,0,7,18,False
17,f8d8,r,False,False,2,50,0,0,17,0,7,18,False
17,c8d7,b,False,False,2,50,0,0,26,1,7,18,False
17,a8b8,r,False,False,2,50,0,0,26,0,7,18,False
17,f6e8,n,False,False,2,51,0,0,22,-2,7,18,False
17,f6h7,n,False,False,2,51,0,0,22,-1,7,18,False
17,f6d7,n,False,False,2,51,0,0,22,-1,8,18,False
17,f6h5,n,False,False,2,51,0,0,19,1,7,18,False
17,f6d5,n,False,False,2,48,0,0,22,1,7,18,False
17,f6g4,n,False,False,2,49,0,0,19,2,8,18,False
17,a6b8,n,False,False,2,50,0,0,22,-2,7,18,False
17,a6c7,n,False,False,2,49,0,0,24,-1,7,18,False
17,a6c5,n,False,False,2,48,0,0,28,1,7,18,False
17,a6b4,n,False,False,2,50,0,1,22,2,6,18,False
17,a4b5,q,False,False,2,50,0,0,31,-1,7,18,False
17,a4a5,q,False,False,2,51,0,0,22,-1,7,18,False
17,a4d4,q,False,False,2,47,0,12,22,0,6,18,False
17,a4c4,q,False,False,2,51,0,1,22,0,7,18,False
17,a4b4,q,False,False,2,51,0,0,31,0,7,18,False
17,a4b3,q,False,False,5,48,0,1,22,1,6,18,False
17,a4a3,q,False,False,2,49,0,0,22,1,6,18,False
17,a4a2,q,False,False,3,50,0,0,22,2,6,18,False
17,e4d3,p,False,False,3,51,0,1,21,1,7,18,False
17,g7g6,p,False,False,2,50,0,0,18,1,7,18,False
17,b7b6,p,False,False,2,50,0,0,22,1,7,18,False
17,h6h5,p,False,False,2,50,0,0,22,1,7,18,False
17,c6c5,p,False,False,2,48,0,0,22,1,7,18,False
17,e4e3,p,False,False,2,51,0,0,21,1,7,18,True
17,g7g5,p,False,False,2,49,0,0,18,2,7,18,False
17,b7b5,p,False,False,2,49,0,0,30,2,7,18,False
18,g8h8,k,False,False,2,50,0,0,16,0,6,19,False
18,g8h7,k,False,False,2,50,0,0,16,1,6,19,False
18,f8e8,r,False,False,2,50,0,0,21,0,6,19,False
18,f8d8,r,False,False,2,50,0,0,16,0,7,19,False
18,c8d7,b,False,False,2,50,0,0,25,1,6,19,False
18,a8b8,r,False,False,2,50,0,0,25,0,6,19,False
18,f6e8,n,False,False,2,51,0,0,21,-2,5,19,False
18,f6h7,n,False,False,2,51,0,0,21,-1,5,19,False
18,f6d7,n,False,False,2,51,0,0,21,-1,6,19,False
18,f6h5,n,False,False,2,51,0,0,18,1,5,19,False
18,f6d5,n,False,False,2,49,0,0,22,1,5,19,False
18,f6g4,n,False,False,2,49,0,0,19,2,6,19,False
18,f6e4,n,False,False,2,51,0,0,18,2,5,19,False
18,a6b8,n,False,False,2,50,0,0,21,-2,6,19,False
18,a6c7,n,False,False,2,49,0,0,23,-1,6,19,False
18,a6c5,n,False,False,2,47,0,0,27,1,6,19,False
18,a6b4,n,False,False,2,50,0,0,21,2,6,19,False
18,a4b5,q,False,False,2,51,0,0,30,-1,7,19,False
18,a4a5,q,False,False,2,51,0,0,21,-1,7,19,False
18,a4c4,q,False,False,3,51,0,0,21,0,7,19,False
18,a4b4,q,False,False,2,51,0,0,30,0,6,19,False
18,a4b3,q,False,False,5,47,0,0,21,1,6,19,False
18,a4a3,q,False,False,2,49,0,0,21,1,6,19,False
18,a4a2,q,False,False,3,50,0,3,21,2,6,19,False
18,e3f2,p,False,False,3,3,0,0,21,1,6,19,True
18,g7g6,p,False,False,2,50,0,0,17,1,6,19,False
18,b7b6,p,False,False,2,50,0,0,21,1,6,19,False
18,h6h5,p,False,False,2,50,0,0,21,1,6,19,False
18,c6c5,p,False,False,2,47,0,0,21,1,7,19,False
18,g7g5,p,False,False,2,49,0,0,17,2,6,19,False
18,b7b5,p,False,False,2,50,0,0,29,2,6,19,False
19,g8h8,k,False,False,3,48,0,0,16,0,6,20,False
19,g8h7,k,False,False,3,48,0,0,16,1,6,20,False
19,f8e8,r,False,False,3,48,0,0,21,0,6,20,False
19,f8d8,r,False,False,3,48,0,0,16,0,7,20,False
19,c8d7,b,False,False,3,48,0,0,25,1,6,20,False
19,a8b8,r,False,False,3,48,0,0,25,0,6,20,False
19,f6e8,n,False,False,3,49,0,0,21,-2,5,20,False
19,f6h7,n,False,False,3,49,0,0,21,-1,5,20,False
19,f6d7,n,False,False,3,49,0,0,21,-1,6,20,True
19,f6h5,n,False,False,3,49,0,0,18,1,5,20,False
19,f6d5,n,False,False,3,47,0,0,21,1,5,20,False
19,f6g4,n,False,False,3,47,0,0,19,2,6,20,False
19,f6e4,n,False,False,3,49,0,0,19,2,5,20,False
19,a6b8,n,False,False,3,48,0,0,21,-2,6,20,False
19,a6c7,n,False,False,3,47,0,0,23,-1,6,20,False
19,a6c5,n,False,False,3,45,0,0,27,1,6,20,False
19,a6b4,n,False,False,3,48,0,0,21,2,6,20,False
19,a4b5,q,False,False,3,49,0,0,30,-1,7,20,False
19,a4a5,q,False,False,3,49,0,0,21,-1,7,20,False
19,a4c4,q,False,False,4,49,0,0,21,0,7,20,False
19,a4b4,q,False,False,3,49,0,0,30,0,6,20,False
19,a4b3,q,False,False,6,45,0,0,21,1,6,20,False
19,a4a3,q,False,False,3,47,0,0,21,1,6,20,False
19,a4a2,q,False,False,4,48,0,3,21,2,6,20,False
19,g7g6,p,False,False,3,48,0,0,17,1,6,20,False
19,b7b6,p,False,False,3,48,0,0,21,1,6,20,False
19,h6h5,p,False,False,3,48,0,0,21,1,6,20,False
19,c6c5,p,False,False,3,45,0,0,21,1,7,20,False
19,g7g5,p,False,False,3,47,0,0,17,2,6,20,False
19,b7b5,p,False,False,3,48,0,0,29,2,6,20,False
20,g8h8,k,False,False,3,43,0,0,21,0,6,21,False
20,g8h7,k,False,False,3,43,0,0,21,1,6,21,False
20,f8e8,r,False,False,3,43,0,0,16,0,6,21,True
20,f8d8,r,False,False,3,43,0,0,16,0,6,21,False
20,a8b8,r,False,False,3,43,0,0,25,0,6,21,False
20,d7b8,n,False,False,3,44,0,0,21,-1,5,21,False
20,d7f6,n,False,False,3,43,0,0,21,1,6,21,False
20,d7b6,n,False,False,3,43,0,0,35,1,5,21,False
20,d7e5,n,False,False,3,42,0,0,18,2,5,21,False
20,d7c5,n,False,False,3,41,0,0,30,2,6,21,False
20,a6b8,n,False,False,3,43,0,0,21,-2,6,21,False
20,a6c7,n,False,False,3,43,0,0,23,-1,6,21,False
20,a6c5,n,False,False,3,40,0,0,30,1,7,21,False
20,a6b4,n,False,False,3,43,0,0,21,2,6,21,False
20,a4b5,q,False,False,3,45,0,0,30,-1,6,21,False
20,a4a5,q,False,False,3,44,0,0,21,-1,6,21,False
20,a4c4,q,False,False,4,45,0,0,21,0,7,21,False
20,a4b4,q,False,False,3,44,0,0,30,0,6,21,False
20,a4b3,q,False,False,6,41,0,0,21,1,6,21,False
20,a4a3,q,False,False,3,42,0,0,21,1,6,21,False
20,a4a2,q,False,False,4,43,0,3,21,2,6,21,False
20,g7g6,p,False,False,3,44,0,0,20,1,6,21,False
20,f7f6,p,False,False,3,42,0,0,20,1,6,21,False
20,b7b6,p,False,False,3,42,0,0,21,1,6,21,False
20,h6h5,p,False,False,3,43,0,0,20,1,6,21,False
20,e6e5,p,False,False,3,41,0,0,21,1,7,21,False
20,c6c5,p,False,False,3,40,0,0,21,1,7,21,False
20,g7g5,p,False,False,3,44,0,0,20,2,6,21,False
20,f7f5,p,False,False,3,43,0,0,20,2,7,21,False
20,b7b5,p,False,False,3,44,0,0,29,2,6,21,False
21,g8h8,k,False,False,3,45,0,0,15,0,6,22,False
21,g8f8,k,False,False,3,45,0,0,21,0,6,22,False
21,g8h7,k,False,False,3,45,0,0,15,1,6,22,False
21,e8f8,r,False,False,3,45,0,0,21,0,6,22,False
21,e8d8,r,False,False,3,45,0,0,16,0,6,22,False
21,e8e7,r,False,False,3,45,0,0,16,1,6,22,False
21,a8b8,r,False,False,3,45,0,0,20,0,6,22,False
21,d7f8,n,False,False,3,46,0,0,16,-1,5,22,False
21,d7b8,n,False,False,3,46,0,0,16,-1,5,22,False
21,d7f6,n,False,False,3,45,0,3,21,1,6,22,False
21,d7b6,n,False,False,3,45,0,0,30,1,5,22,False
21,d7e5,n,False,False,3,44,0,0,13,2,5,22,False
21,d7c5,n,False,False,3,43,0,0,25,2,6,22,False
21,a6b8,n,False,False,3,45,0,0,16,-2,6,22,False
21,a6c7,n,False,False,3,45,0,0,23,-1,6,22,False
21,a6c5,n,False,False,3,42,0,0,25,1,7,22,False
21,a6b4,n,False,False,3,45,0,0,16,2,6,22,True
21,a4b5,q,False,False,3,47,0,3,25,-1,6,22,False
21,a4a5,q,False,False,3,46,0,3,16,-1,6,22,False
21,a4c4,q,False,False,4,47,0,0,16,0,7,22,False
21,a4b4,q,False,False,3,46,0,0,25,0,6,22,False
21,a4b3,q,False,False,6,43,0,0,16,1,6,22,False
21,a4a3,q,False,False,3,44,0,0,16,1,6,22,False
21,a4a2,q,False,False,4,45,0,3,16,2,6,22,False
21,g7g6,p,False,False,3,45,0,3,15,1,6,22,False
21,f7f6,p,False,False,3,45,0,0,16,1,6,22,False
21,b7b6,p,False,False,3,44,0,0,16,1,6,22,False
21,e6e5,p,False,False,3,43,0,0,16,1,7,22,False
21,c6c5,p,False,False,3,42,0,0,16,1,7,22,False
21,g7g5,p,False,False,3,46,0,0,15,2,6,22,False
21,f7f5,p,False,False,3,46,0,0,16,2,7,22,False
21,b7b5,p,False,False,3,46,0,0,24,2,6,22,False
22,g8h8,k,False,False,2,50,0,0,15,0,6,23,False
22,g8f8,k,False,False,2,50,0,0,21,0,6,23,False
22,g8h7,k,False,False,2,50,0,0,15,1,6,23,False
22,e8f8,r,False,False,2,50,0,0,21,0,6,23,False
22,e8d8,r,False,False,2,50,0,0,16,0,6,23,False
22,e8e7,r,False,False,2,50,0,0,16,1,6,23,False
22,a8b8,r,False,False,2,50,0,0,21,0,6,23,False
22,d7f8,n,False,False,2,51,0,0,16,-1,5,23,False
22,d7b8,n,False,False,2,51,0,0,16,-1,5,23,False
22,d7f6,n,False,False,2,49,0,3,21,1,6,23,False
22,d7b6,n,False,False,2,50,0,0,30,1,5,23,False
22,d7e5,n,False,False,2,49,0,0,13,2,5,23,False
22,d7c5,n,False,False,2,48,0,0,22,2,6,23,False
22,b4a6,n,False,False,2,50,0,0,16,-2,6,23,False
22,b4d5,n,False,False,2,49,0,0,16,-1,6,23,False
22,b4d3,n,False,False,3,51,0,0,13,1,6,23,False
22,b4c2,n,False,False,2,50,0,0,13,2,7,23,False
22,b4a2,n,False,False,3,50,0,3,16,2,6,23,False
22,a4a6,q,False,False,2,51,0,0,22,-2,6,23,False
22,a4b5,q,False,False,2,52,0,3,25,-1,6,23,False
22,a4a5,q,False,False,2,51,0,3,16,-1,6,23,False
22,a4b3,q,False,False,5,48,0,0,16,1,6,23,False
22,a4a3,q,False,False,2,49,0,0,16,1,6,23,False
22,a4a2,q,False,False,3,50,0,3,22,2,6,23,False
22,g7g6,p,False,False,2,50,0,3,15,1,6,23,True
22,f7f6,p,False,False,2,49,0,0,16,1,6,23,False
22,b7b6,p,False,False,2,49,0,0,16,1,6,23,False
22,a7a6,p,False,False,2,50,0,0,16,1,6,23,False
22,e6e5,p,False,False,2,48,0,0,16,1,7,23,False
22,c6c5,p,False,False,2,47,0,0,16,1,7,23,False
22,g7g5,p,False,False,2,51,0,0,15,2,6,23,False
22,f7f5,p,False,False,2,49,0,0,16,2,7,23,False
22,b7b5,p,False,False,2,51,0,0,25,2,6,23,False
22,a7a5,p,False,False,2,50,0,0,16,2,6,23,False
23,g8f8,k,False,False,2,49,0,3,20,0,6,24,False
23,g8h7,k,False,False,2,49,0,3,15,1,6,24,False
23,e8f8,r,False,False,2,49,0,3,20,0,6,24,False
23,e8d8,r,False,False,2,49,0,3,15,0,6,24,False
23,e8e7,r,False,False,2,49,0,3,15,1,6,24,False
23,a8b8,r,False,False,2,49,0,3,20,0,6,24,False
23,d7f8,n,False,False,2,50,0,3,15,-1,5,24,False
23,d7b8,n,False,False,2,50,0,3,15,-1,5,24,False
23,d7f6,n,False,False,2,47,0,3,17,1,6,24,False
23,d7b6,n,False,False,2,49,0,3,29,1,5,24,False
23,d7e5,n,False,False,2,47,0,3,12,2,5,24,False
23,d7c5,n,False,False,2,47,0,3,21,2,6,24,False
23,b4a6,n,False,False,2,49,0,3,15,-2,6,24,False
23,b4d5,n,False,False,2,48,0,3,15,-1,6,24,False
23,b4d3,n,False,False,3,51,0,3,12,1,6,24,False
23,b4c2,n,False,False,2,49,0,3,12,2,7,24,True
23,b4a2,n,False,False,3,49,0,6,15,2,6,24,False
23,a4a6,q,False,False,2,50,0,3,21,-2,6,24,False
23,a4b5,q,False,False,2,51,0,3,24,-1,6,24,False
23,a4a5,q,False,False,2,50,0,3,15,-1,6,24,False
23,a4b3,q,False,False,5,47,0,3,15,1,6,24,False
23,a4a3,q,False,False,2,48,0,3,15,1,6,24,False
23,a4a2,q,False,False,3,49,0,6,21,2,6,24,False
23,g6h5,p,False,False,5,47,0,0,14,1,6,24,False
23,f7f6,p,False,False,2,46,0,3,14,1,6,24,False
23,b7b6,p,False,False,2,48,0,3,15,1,6,24,False
23,a7a6,p,False,False,2,49,0,3,15,1,6,24,False
23,g6g5,p,False,False,2,50,0,0,15,1,6,24,False
23,e6e5,p,False,False,2,46,0,3,15,1,7,24,False
23,c6c5,p,False,False,2,46,0,3,15,1,7,24,False
23,f7f5,p,False,False,2,47,0,3,14,2,7,24,False
23,b7b5,p,False,False,2,50,0,3,24,2,6,24,False
23,a7a5,p,False,False,2,49,0,3,15,2,6,24,False
24,g8f8,k,False,False,2,42,0,3,17,0,7,25,False
24,g8h7,k,False,False,2,42,0,3,12,1,7,25,False
24,e8f8,r,False,False,2,42,0,3,17,0,7,25,False
24,e8d8,r,False,False,2,42,0,3,12,0,7,25,False
24,e8e7,r,False,False,2,42,0,3,12,1,7,25,False
24,a8b8,r,False,False,2,42,0,3,17,0,7,25,False
24,d7f8,n,False,False,2,42,0,3,12,-1,6,25,False
24,d7b8,n,False,False,2,42,0,3,12,-1,6,25,False
24,d7f6,n,False,False,2,39,0,3,14,1,7,25,False
24,d7b6,n,False,False,2,42,0,3,26,1,6,25,False
24,d7e5,n,False,False,2,39,0,3,9,2,6,25,False
24,d7c5,n,False,False,2,41,0,3,18,2,7,25,False
24,a4a6,q,False,False,2,43,0,3,21,-2,7,25,False
24,a4b5,q,False,False,2,44,0,3,21,-1,7,25,False
24,a4a5,q,False,False,2,43,0,3,12,-1,7,25,False
24,a4c4,q,False,False,3,44,0,3,12,0,7,25,False
24,a4b4,q,False,False,2,42,0,3,21,0,7,25,False
24,a4b3,q,False,False,5,40,0,3,15,1,7,25,False
24,a4a3,q,False,False,2,41,0,3,21,1,7,25,False
24,a4a2,q,False,False,3,42,0,3,12,2,7,25,False
24,c2d4,n,False,False,2,38,0,3,12,-2,5,25,False
24,c2b4,n,False,False,2,42,0,3,15,-2,6,25,False
24,c2e3,n,False,False,2,43,0,3,12,-1,6,25,False
24,c2a3,n,False,False,2,42,0,3,15,-1,6,25,False
24,c2e1,n,False,False,2,41,0,3,12,1,6,25,False
24,c2a1,n,False,False,7,39,0,4,12,1,6,25,True
24,g6h5,p,False,False,5,40,0,0,11,1,7,25,False
24,f7f6,p,False,False,2,39,0,3,11,1,7,25,False
24,b7b6,p,False,False,2,42,0,3,12,1,7,25,False
24,a7a6,p,False,False,2,42,0,3,12,1,7,25,False
24,g6g5,p,False,False,2,43,0,0,12,1,7,25,False
24,e6e5,p,False,False,2,39,0,3,12,1,7,25,False
24,c6c5,p,False,False,2,41,0,3,12,1,7,25,False
24,f7f5,p,False,False,2,40,0,3,11,2,8,25,False
24,b7b5,p,False,False,2,43,0,3,20,2,7,25,False
24,a7a5,p,False,False,2,42,0,3,12,2,7,25,False
25,g8f8,k,False,False,7,38,0,4,17,0,6,26,False
25,g8h7,k,False,False,7,38,0,4,12,1,6,26,False
25,e8f8,r,False,False,7,38,0,4,17,0,6,26,False
25,e8d8,r,False,False,7,38,0,4,12,0,6,26,False
25,e8e7,r,False,False,7,38,0,4,12,1,6,26,False
25,a8b8,r,False,False,7,38,0,4,17,0,6,26,False
25,d7f8,n,False,False,7,38,0,4,12,-1,5,26,False
25,d7b8,n,False,False,7,38,0,4,12,-1,5,26,False
25,d7f6,n,False,False,7,35,0,4,14,1,6,26,False
25,d7b6,n,False,False,7,38,0,4,26,1,5,26,False
25,d7e5,n,False,False,7,35,0,4,9,2,5,26,False
25,d7c5,n,False,False,7,37,0,4,18,2,6,26,False
25,a4a6,q,False,False,7,39,0,4,21,-2,6,26,False
25,a4b5,q,False,False,7,40,0,3,21,-1,6,26,False
25,a4a5,q,False,False,7,39,0,4,12,-1,6,26,False
25,a4c4,q,False,False,8,40,0,3,12,0,7,26,False
25,a4b4,q,False,False,7,38,0,3,12,0,6,26,False
25,a4b3,q,False,False,10,35,0,4,21,1,6,26,False
25,a4a3,q,False,False,7,37,0,4,12,1,6,26,False
25,a4a2,q,False,False,8,37,0,3,15,2,6,26,False
25,a1b3,n,False,False,10,34,0,4,15,-2,7,26,True
25,a1c2,n,False,False,7,37,0,4,12,-1,7,26,False
25,g6h5,p,False,False,10,36,0,1,11,1,6,26,False
25,f7f6,p,False,False,7,35,0,4,11,1,6,26,False
25,b7b6,p,False,False,7,38,0,4,12,1,6,26,False
25,a7a6,p,False,False,7,38,0,4,12,1,6,26,False
25,g6g5,p,False,False,7,39,0,1,12,1,6,26,False
25,e6e5,p,False,False,7,35,0,4,12,1,7,26,False
25,c6c5,p,False,False,7,37,0,4,12,1,7,26,False
25,f7f5,p,False,False,7,36,0,4,11,2,7,26,False
25,b7b5,p,False,False,7,39,0,4,20,2,6,26,False
25,a7a5,p,False,False,7,38,0,4,12,2,6,26,False
26,g8f8,k,False,False,9,37,0,4,19,0,7,27,False
26,e8f8,r,False,False,9,37,0,4,19,0,7,27,False
26,e8d8,r,False,False,9,37,0,4,14,0,7,27,False
26,e8e7,r,False,False,9,37,0,4,14,1,7,27,False
26,a8b8,r,False,False,9,37,0,4,19,0,7,27,False
26,d7f8,n,False,False,9,37,0,4,14,-1,6,27,False
26,d7b8,n,False,False,9,37,0,4,14,-1,6,27,False
26,d7f6,n,False,False,9,34,0,4,16,1,7,27,False
26,d7b6,n,False,False,9,37,0,4,28,1,6,27,False
26,d7e5,n,False,False,9,34,0,4,11,2,6,27,False
26,d7c5,n,False,False,9,36,0,4,23,2,7,27,False
26,a4a6,q,False,False,9,38,0,4,20,-2,7,27,False
26,a4b5,q,False,False,9,39,0,3,23,-1,7,27,False
26,a4a5,q,False,False,9,38,0,4,20,-1,7,27,False
